DATE,PERIOD,VERSION,SUBSIDIARY,ACCOUNT_NUM,LOCATION,DEPARTMENT,COST_CENTER,AMOUNT,QUANTITY,MEMO,STATUS
,202407,Budget FY2024,PPACANADA,64100,,MP,MP,72675,,,
,202407,Budget FY2024,PPACANADA,64200,,MP,MP,82500,,,
,202407,Budget FY2024,PPACANADA,64300,,MP,MP,,,,
,202407,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202407,Budget FY2024,PPACANADA,64425,,MP,MP,117500,,,
,202407,Budget FY2024,PPACANADA,64450,,MP,MP,23150,,,
,202407,Budget FY2024,PPACANADA,64550,,MP,MP,3600,,,
,202407,Budget FY2024,PPACANADA,64050,,MP,MP,47500,,,
,202407,Budget FY2024,PPACANADA,64000,,MP,MP,502585,,,
,202407,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202407,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202408,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202408,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202408,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202408,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202408,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202408,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202408,Budget FY2024,PPACANADA,64100,,MP,MP,22498,,,
,202408,Budget FY2024,PPACANADA,64200,,MP,MP,13500,,,
,202408,Budget FY2024,PPACANADA,64300,,MP,MP,13250,,,
,202408,Budget FY2024,PPACANADA,64350,,MP,MP,20000,,,
,202408,Budget FY2024,PPACANADA,64425,,MP,MP,84500,,,
,202408,Budget FY2024,PPACANADA,64450,,MP,MP,23150,,,
,202408,Budget FY2024,PPACANADA,64550,,MP,MP,3600,,,
,202408,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202408,Budget FY2024,PPACANADA,64000,,MP,MP,862765,,,
,202408,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202408,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202409,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202409,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202409,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202409,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202409,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202409,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202409,Budget FY2024,PPACANADA,64100,,MP,MP,22602,,,
,202409,Budget FY2024,PPACANADA,64200,,MP,MP,9000,,,
,202409,Budget FY2024,PPACANADA,64300,,MP,MP,,,,
,202409,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202409,Budget FY2024,PPACANADA,64425,,MP,MP,2500,,,
,202409,Budget FY2024,PPACANADA,64450,,MP,MP,23150,,,
,202409,Budget FY2024,PPACANADA,64550,,MP,MP,3600,,,
,202409,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202409,Budget FY2024,PPACANADA,64000,,MP,MP,486916,,,
,202409,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202409,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202410,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202410,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202410,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202410,Budget FY2024,PPACANADA,65000,,MP,MP,,,,
,202410,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202410,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202410,Budget FY2024,PPACANADA,64100,,MP,MP,22394,,,
,202410,Budget FY2024,PPACANADA,64200,,MP,MP,34500,,,
,202410,Budget FY2024,PPACANADA,64300,,MP,MP,5050,,,
,202410,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202410,Budget FY2024,PPACANADA,64425,,MP,MP,2500,,,
,202410,Budget FY2024,PPACANADA,64450,,MP,MP,27650,,,
,202410,Budget FY2024,PPACANADA,64550,,MP,MP,3600,,,
,202410,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202410,Budget FY2024,PPACANADA,64000,,MP,MP,497184,,,
,202410,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202410,Budget FY2024,PPACANADA,64015,,MP,MP,,,,
,202411,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202411,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202411,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202411,Budget FY2024,PPACANADA,65000,,MP,MP,3550,,,
,202411,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202411,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202411,Budget FY2024,PPACANADA,64100,,MP,MP,47914,,,
,202411,Budget FY2024,PPACANADA,64200,,MP,MP,26500,,,
,202411,Budget FY2024,PPACANADA,64300,,MP,MP,9250,,,
,202411,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202411,Budget FY2024,PPACANADA,64425,,MP,MP,37500,,,
,202411,Budget FY2024,PPACANADA,64450,,MP,MP,31400,,,
,202411,Budget FY2024,PPACANADA,64550,,MP,MP,4000,,,
,202411,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202411,Budget FY2024,PPACANADA,64000,,MP,MP,476960,,,
,202411,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202411,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202412,Budget FY2024,PPACANADA,60000,,MP,MP,131504,,,
,202412,Budget FY2024,PPACANADA,60500,,MP,MP,5991,,,
,202412,Budget FY2024,PPACANADA,60600,,MP,MP,10074,,,
,202412,Budget FY2024,PPACANADA,65000,,MP,MP,3550,,,
,202412,Budget FY2024,PPACANADA,68150,,MP,MP,,,,
,202412,Budget FY2024,PPACANADA,68700,,MP,MP,9100,,,
,202412,Budget FY2024,PPACANADA,64100,,MP,MP,32485,,,
,202412,Budget FY2024,PPACANADA,64200,,MP,MP,11000,,,
,202412,Budget FY2024,PPACANADA,64300,,MP,MP,,,,
,202412,Budget FY2024,PPACANADA,64350,,MP,MP,,,,
,202412,Budget FY2024,PPACANADA,64425,,MP,MP,2500,,,
,202412,Budget FY2024,PPACANADA,64450,,MP,MP,32150,,,
,202412,Budget FY2024,PPACANADA,64550,,MP,MP,4400,,,
,202412,Budget FY2024,PPACANADA,64050,,MP,MP,22500,,,
,202412,Budget FY2024,PPACANADA,64000,,MP,MP,582224,,,
,202412,Budget FY2024,PPACANADA,64016,,MP,MP,3000,,,
,202412,Budget FY2024,PPACANADA,64015,,MP,MP,6000,,,
,202401,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,73832,,,
,202401,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,6645,,,
,202401,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,8860,,,
,202401,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,14704,,,
,202401,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202401,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202401,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202401,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,2000,,,
,202401,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,400,,,
,202402,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,70392,,,
,202402,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,6335,,,
,202402,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,8447,,,
,202402,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,14609,,,
,202402,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202402,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202402,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202402,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202402,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202403,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,53310,,,
,202403,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,4798,,,
,202403,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,6397,,,
,202403,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,12074,,,
,202403,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202403,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202403,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202403,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202403,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202404,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,65163,,,
,202404,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,5865,,,
,202404,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,7820,,,
,202404,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,14378,,,
,202404,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202404,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202404,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202404,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,2000,,,
,202404,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202405,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,74105,,,
,202405,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,6669,,,
,202405,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,8893,,,
,202405,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,17428,,,
,202405,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202405,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202405,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202405,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202405,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,400,,,
,202406,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,93651,,,
,202406,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,8429,,,
,202406,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,11238,,,
,202406,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,21677,,,
,202406,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202406,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202406,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202406,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202406,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202407,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,115278,,,
,202407,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,10375,,,
,202407,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,13833,,,
,202407,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,26009,,,
,202407,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202407,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202407,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202407,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,3000,,,
,202407,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,400,,,
,202408,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,110127,,,
,202408,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,9911,,,
,202408,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,13215,,,
,202408,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,22507,,,
,202408,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202408,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,2000,,,
,202408,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202408,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,750,,,
,202408,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,300,,,
,202409,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,92318,,,
,202409,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,8309,,,
,202409,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,11078,,,
,202409,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,22426,,,
,202409,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202409,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,2000,,,
,202409,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202409,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202409,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,200,,,
,202410,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,82105,,,
,202410,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,7389,,,
,202410,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,9853,,,
,202410,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,19601,,,
,202410,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202410,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202410,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202410,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,2000,,,
,202410,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202411,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,84559,,,
,202411,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,7610,,,
,202411,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,10147,,,
,202411,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,18845,,,
,202411,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202411,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202411,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202411,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202411,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,400,,,
,202412,Budget FY2024,PPAUSA,40100,,Retail,RetailDN,100875,,,
,202412,Budget FY2024,PPAUSA,41100,,Retail,RetailDN,9079,,,
,202412,Budget FY2024,PPAUSA,41600,,Retail,RetailDN,12105,,,
,202412,Budget FY2024,PPAUSA,50100,,Retail,RetailDN,22106,,,
,202412,Budget FY2024,PPAUSA,60000,,Retail,RetailDN,7817,,,
,202412,Budget FY2024,PPAUSA,60200,,Retail,RetailDN,1000,,,
,202412,Budget FY2024,PPAUSA,68000,,Retail,RetailDN,6500,,,
,202412,Budget FY2024,PPAUSA,68150,,Retail,RetailDN,500,,,
,202412,Budget FY2024,PPAUSA,64550,,Retail,RetailDN,100,,,
,202401,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,29824,,,
,202401,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,2684,,,
,202401,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,3579,,,
,202401,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,5940,,,
,202401,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202401,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202401,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202401,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,1500,,,
,202401,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,400,,,
,202402,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,39684,,,
,202402,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,3572,,,
,202402,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,4762,,,
,202402,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,8236,,,
,202402,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202402,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202402,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202402,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202402,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,100,,,
,202403,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,23051,,,
,202403,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,2075,,,
,202403,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,2766,,,
,202403,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,5221,,,
,202403,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202403,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202403,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202403,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202403,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,100,,,
,202404,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,26776,,,
,202404,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,2410,,,
,202404,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,3213,,,
,202404,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,5908,,,
,202404,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202404,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202404,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202404,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,1500,,,
,202404,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,100,,,
,202405,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,25891,,,
,202405,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,2330,,,
,202405,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,3107,,,
,202405,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,6089,,,
,202405,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202405,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202405,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202405,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202405,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,400,,,
,202406,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,32750,,,
,202406,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,2947,,,
,202406,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,3930,,,
,202406,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,7581,,,
,202406,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202406,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202406,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202406,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202406,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,100,,,
,202407,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,38712,,,
,202407,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,3484,,,
,202407,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,4645,,,
,202407,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,8734,,,
,202407,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202407,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202407,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202407,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,2500,,,
,202407,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,400,,,
,202408,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,61182,,,
,202408,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,5506,,,
,202408,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,7342,,,
,202408,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,12504,,,
,202408,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202408,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,2000,,,
,202408,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202408,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,750,,,
,202408,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,300,,,
,202409,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,55391,,,
,202409,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,4985,,,
,202409,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,6647,,,
,202409,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,13456,,,
,202409,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202409,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,2000,,,
,202409,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202409,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202409,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,200,,,
,202410,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,45614,,,
,202410,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,4105,,,
,202410,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,5474,,,
,202410,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,10890,,,
,202410,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202410,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202410,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202410,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,1500,,,
,202410,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,100,,,
,202411,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,46977,,,
,202411,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,4228,,,
,202411,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,5637,,,
,202411,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,10469,,,
,202411,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202411,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202411,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202411,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202411,Budget FY2024,PPAUSA,64550,,Retail ,RetailLA,400,,,
,202412,Budget FY2024,PPAUSA,40100,,Retail ,RetailLA,45852,,,
,202412,Budget FY2024,PPAUSA,41100,,Retail ,RetailLA,4127,,,
,202412,Budget FY2024,PPAUSA,41600,,Retail ,RetailLA,5502,,,
,202412,Budget FY2024,PPAUSA,50100,,Retail ,RetailLA,10048,,,
,202412,Budget FY2024,PPAUSA,60000,,Retail ,RetailLA,7583,,,
,202412,Budget FY2024,PPAUSA,60200,,Retail ,RetailLA,1000,,,
,202412,Budget FY2024,PPAUSA,68000,,Retail ,RetailLA,7200,,,
,202412,Budget FY2024,PPAUSA,68150,,Retail ,RetailLA,500,,,
,202412,Budget FY2024,PPAUSA,64550,,Retail,RetailLA,100,,,
,202401,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,317484,,,
,202401,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,28574,,,
,202401,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,38098,,,
,202401,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,63230,,,
,202401,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202401,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202401,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202401,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202401,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,3800,,,
,202401,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,820,,,
,202402,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,340255,,,
,202402,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,30623,,,
,202402,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,40831,,,
,202402,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,70614,,,
,202402,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202402,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202402,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202402,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202402,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202402,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202403,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,343525,,,
,202403,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,30917,,,
,202403,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,41223,,,
,202403,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,77806,,,
,202403,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202403,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202403,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202403,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202403,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202403,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202404,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,266633,,,
,202404,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,23997,,,
,202404,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,31996,,,
,202404,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,58832,,,
,202404,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202404,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202404,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202404,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202404,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,3800,,,
,202404,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,100,,,
,202405,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,241433,,,
,202405,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,21729,,,
,202405,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,28972,,,
,202405,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,56781,,,
,202405,Budget FY2024,PPACANADA,57000,,Retail,RetailVN,900,,,
,202405,Budget FY2024,PPACANADA,60000,,Retail,RetailVN,5833,,,
,202405,Budget FY2024,PPACANADA,60200,,Retail,RetailVN,2000,,,
,202405,Budget FY2024,PPACANADA,68000,,Retail,RetailVN,9800,,,
,202405,Budget FY2024,PPACANADA,68150,,Retail,RetailVN,800,,,
,202405,Budget FY2024,PPACANADA,64550,,Retail,RetailVN,820,,,
,202406,Budget FY2024,PPACANADA,40100,,Retail,RetailVN,255776,,,
,202406,Budget FY2024,PPACANADA,41100,,Retail,RetailVN,23020,,,
,202406,Budget FY2024,PPACANADA,41600,,Retail,RetailVN,30693,,,
,202406,Budget FY2024,PPACANADA,50100,,Retail,RetailVN,59204,,,
